FileName_OrigDNA,FileName_OrigDen,FileName_OrigPuncta,Group_Index,Group_Number,Metadata_Plate,Metadata_Site,Metadata_Well,Metadata_WellCol,Metadata_WellRow,PathName_OrigDNA,PathName_OrigDen,PathName_OrigPuncta
B - 5(fld 5 wv D360_40X - HQ535_50M).tif,B - 5(fld 5 wv S475_20X - HQ535_50M).tif,B - 5(fld 5 wv HQ620_60X - HQ700_75M).tif,636,1,Plate 39,5,B5,5,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 5(fld 6 wv D360_40X - HQ535_50M).tif,B - 5(fld 6 wv S475_20X - HQ535_50M).tif,B - 5(fld 6 wv HQ620_60X - HQ700_75M).tif,637,1,Plate 39,6,B5,5,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 6(fld 1 wv D360_40X - HQ535_50M).tif,B - 6(fld 1 wv S475_20X - HQ535_50M).tif,B - 6(fld 1 wv HQ620_60X - HQ700_75M).tif,638,1,Plate 39,1,B6,6,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 6(fld 2 wv D360_40X - HQ535_50M).tif,B - 6(fld 2 wv S475_20X - HQ535_50M).tif,B - 6(fld 2 wv HQ620_60X - HQ700_75M).tif,639,1,Plate 39,2,B6,6,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 6(fld 3 wv D360_40X - HQ535_50M).tif,B - 6(fld 3 wv S475_20X - HQ535_50M).tif,B - 6(fld 3 wv HQ620_60X - HQ700_75M).tif,640,1,Plate 39,3,B6,6,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 6(fld 4 wv D360_40X - HQ535_50M).tif,B - 6(fld 4 wv S475_20X - HQ535_50M).tif,B - 6(fld 4 wv HQ620_60X - HQ700_75M).tif,641,1,Plate 39,4,B6,6,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 6(fld 5 wv D360_40X - HQ535_50M).tif,B - 6(fld 5 wv S475_20X - HQ535_50M).tif,B - 6(fld 5 wv HQ620_60X - HQ700_75M).tif,642,1,Plate 39,5,B6,6,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 6(fld 6 wv D360_40X - HQ535_50M).tif,B - 6(fld 6 wv S475_20X - HQ535_50M).tif,B - 6(fld 6 wv HQ620_60X - HQ700_75M).tif,643,1,Plate 39,6,B6,6,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 7(fld 1 wv D360_40X - HQ535_50M).tif,B - 7(fld 1 wv S475_20X - HQ535_50M).tif,B - 7(fld 1 wv HQ620_60X - HQ700_75M).tif,644,1,Plate 39,1,B7,7,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 7(fld 2 wv D360_40X - HQ535_50M).tif,B - 7(fld 2 wv S475_20X - HQ535_50M).tif,B - 7(fld 2 wv HQ620_60X - HQ700_75M).tif,645,1,Plate 39,2,B7,7,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 7(fld 3 wv D360_40X - HQ535_50M).tif,B - 7(fld 3 wv S475_20X - HQ535_50M).tif,B - 7(fld 3 wv HQ620_60X - HQ700_75M).tif,646,1,Plate 39,3,B7,7,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 7(fld 4 wv D360_40X - HQ535_50M).tif,B - 7(fld 4 wv S475_20X - HQ535_50M).tif,B - 7(fld 4 wv HQ620_60X - HQ700_75M).tif,647,1,Plate 39,4,B7,7,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 7(fld 5 wv D360_40X - HQ535_50M).tif,B - 7(fld 5 wv S475_20X - HQ535_50M).tif,B - 7(fld 5 wv HQ620_60X - HQ700_75M).tif,648,1,Plate 39,5,B7,7,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 7(fld 6 wv D360_40X - HQ535_50M).tif,B - 7(fld 6 wv S475_20X - HQ535_50M).tif,B - 7(fld 6 wv HQ620_60X - HQ700_75M).tif,649,1,Plate 39,6,B7,7,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 8(fld 1 wv D360_40X - HQ535_50M).tif,B - 8(fld 1 wv S475_20X - HQ535_50M).tif,B - 8(fld 1 wv HQ620_60X - HQ700_75M).tif,650,1,Plate 39,1,B8,8,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 8(fld 2 wv D360_40X - HQ535_50M).tif,B - 8(fld 2 wv S475_20X - HQ535_50M).tif,B - 8(fld 2 wv HQ620_60X - HQ700_75M).tif,651,1,Plate 39,2,B8,8,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 8(fld 3 wv D360_40X - HQ535_50M).tif,B - 8(fld 3 wv S475_20X - HQ535_50M).tif,B - 8(fld 3 wv HQ620_60X - HQ700_75M).tif,652,1,Plate 39,3,B8,8,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 8(fld 4 wv D360_40X - HQ535_50M).tif,B - 8(fld 4 wv S475_20X - HQ535_50M).tif,B - 8(fld 4 wv HQ620_60X - HQ700_75M).tif,653,1,Plate 39,4,B8,8,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 8(fld 5 wv D360_40X - HQ535_50M).tif,B - 8(fld 5 wv S475_20X - HQ535_50M).tif,B - 8(fld 5 wv HQ620_60X - HQ700_75M).tif,654,1,Plate 39,5,B8,8,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
B - 8(fld 6 wv D360_40X - HQ535_50M).tif,B - 8(fld 6 wv S475_20X - HQ535_50M).tif,B - 8(fld 6 wv HQ620_60X - HQ700_75M).tif,655,1,Plate 39,6,B8,8,B,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 5(fld 1 wv D360_40X - HQ535_50M).tif,C - 5(fld 1 wv S475_20X - HQ535_50M).tif,C - 5(fld 1 wv HQ620_60X - HQ700_75M).tif,656,1,Plate 39,1,C5,5,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 5(fld 2 wv D360_40X - HQ535_50M).tif,C - 5(fld 2 wv S475_20X - HQ535_50M).tif,C - 5(fld 2 wv HQ620_60X - HQ700_75M).tif,657,1,Plate 39,2,C5,5,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 5(fld 3 wv D360_40X - HQ535_50M).tif,C - 5(fld 3 wv S475_20X - HQ535_50M).tif,C - 5(fld 3 wv HQ620_60X - HQ700_75M).tif,658,1,Plate 39,3,C5,5,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 5(fld 4 wv D360_40X - HQ535_50M).tif,C - 5(fld 4 wv S475_20X - HQ535_50M).tif,C - 5(fld 4 wv HQ620_60X - HQ700_75M).tif,659,1,Plate 39,4,C5,5,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 5(fld 5 wv D360_40X - HQ535_50M).tif,C - 5(fld 5 wv S475_20X - HQ535_50M).tif,C - 5(fld 5 wv HQ620_60X - HQ700_75M).tif,660,1,Plate 39,5,C5,5,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 5(fld 6 wv D360_40X - HQ535_50M).tif,C - 5(fld 6 wv S475_20X - HQ535_50M).tif,C - 5(fld 6 wv HQ620_60X - HQ700_75M).tif,661,1,Plate 39,6,C5,5,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 6(fld 1 wv D360_40X - HQ535_50M).tif,C - 6(fld 1 wv S475_20X - HQ535_50M).tif,C - 6(fld 1 wv HQ620_60X - HQ700_75M).tif,662,1,Plate 39,1,C6,6,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 6(fld 2 wv D360_40X - HQ535_50M).tif,C - 6(fld 2 wv S475_20X - HQ535_50M).tif,C - 6(fld 2 wv HQ620_60X - HQ700_75M).tif,663,1,Plate 39,2,C6,6,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 6(fld 3 wv D360_40X - HQ535_50M).tif,C - 6(fld 3 wv S475_20X - HQ535_50M).tif,C - 6(fld 3 wv HQ620_60X - HQ700_75M).tif,664,1,Plate 39,3,C6,6,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 6(fld 4 wv D360_40X - HQ535_50M).tif,C - 6(fld 4 wv S475_20X - HQ535_50M).tif,C - 6(fld 4 wv HQ620_60X - HQ700_75M).tif,665,1,Plate 39,4,C6,6,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 6(fld 5 wv D360_40X - HQ535_50M).tif,C - 6(fld 5 wv S475_20X - HQ535_50M).tif,C - 6(fld 5 wv HQ620_60X - HQ700_75M).tif,666,1,Plate 39,5,C6,6,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 6(fld 6 wv D360_40X - HQ535_50M).tif,C - 6(fld 6 wv S475_20X - HQ535_50M).tif,C - 6(fld 6 wv HQ620_60X - HQ700_75M).tif,667,1,Plate 39,6,C6,6,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 7(fld 1 wv D360_40X - HQ535_50M).tif,C - 7(fld 1 wv S475_20X - HQ535_50M).tif,C - 7(fld 1 wv HQ620_60X - HQ700_75M).tif,668,1,Plate 39,1,C7,7,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 7(fld 2 wv D360_40X - HQ535_50M).tif,C - 7(fld 2 wv S475_20X - HQ535_50M).tif,C - 7(fld 2 wv HQ620_60X - HQ700_75M).tif,669,1,Plate 39,2,C7,7,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 7(fld 3 wv D360_40X - HQ535_50M).tif,C - 7(fld 3 wv S475_20X - HQ535_50M).tif,C - 7(fld 3 wv HQ620_60X - HQ700_75M).tif,670,1,Plate 39,3,C7,7,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 7(fld 4 wv D360_40X - HQ535_50M).tif,C - 7(fld 4 wv S475_20X - HQ535_50M).tif,C - 7(fld 4 wv HQ620_60X - HQ700_75M).tif,671,1,Plate 39,4,C7,7,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 7(fld 5 wv D360_40X - HQ535_50M).tif,C - 7(fld 5 wv S475_20X - HQ535_50M).tif,C - 7(fld 5 wv HQ620_60X - HQ700_75M).tif,672,1,Plate 39,5,C7,7,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 7(fld 6 wv D360_40X - HQ535_50M).tif,C - 7(fld 6 wv S475_20X - HQ535_50M).tif,C - 7(fld 6 wv HQ620_60X - HQ700_75M).tif,673,1,Plate 39,6,C7,7,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 8(fld 1 wv D360_40X - HQ535_50M).tif,C - 8(fld 1 wv S475_20X - HQ535_50M).tif,C - 8(fld 1 wv HQ620_60X - HQ700_75M).tif,674,1,Plate 39,1,C8,8,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 8(fld 2 wv D360_40X - HQ535_50M).tif,C - 8(fld 2 wv S475_20X - HQ535_50M).tif,C - 8(fld 2 wv HQ620_60X - HQ700_75M).tif,675,1,Plate 39,2,C8,8,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 8(fld 3 wv D360_40X - HQ535_50M).tif,C - 8(fld 3 wv S475_20X - HQ535_50M).tif,C - 8(fld 3 wv HQ620_60X - HQ700_75M).tif,676,1,Plate 39,3,C8,8,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
C - 8(fld 4 wv D360_40X - HQ535_50M).tif,C - 8(fld 4 wv S475_20X - HQ535_50M).tif,C - 8(fld 4 wv HQ620_60X - HQ700_75M).tif,677,1,Plate 39,4,C8,8,C,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39,Y:\2010_08_06_Synapse_FragileX_AshaBhakar_BearLab_MIT\images\Subfolders\images_10_plates_pipeline2_GluR_symlinks\Plate 39
